2018-08-12 15:27:19,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:27:17,b'5 0 2 ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:27:11,"b'Pe\xc3\xb1uelas, Puerto Rico'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:27:01,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:26:52,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:26:47,"b'Corona, CA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:26:38,"b'Houston, TX, USA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:26:27,b'Probably crying in my room',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:51,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:38,"b'Houston, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:36,b'Slightly Baked (Medically)',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:34,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:21,"b'Ohio, USA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:18,b'MIA ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:17,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:25:03,"b'Williamstown, NJ'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:54,b'drinking a frappe \xf0\x9f\xa4\xa4',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:50,"b'Houston, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:29,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:19,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:18,b'',b'RT @LifeConsciousMe: #KanyeWest supporting #Trump makes perfect sense! \n\nThey are both despicable narcissists with blinded followers! \n\nThe\xe2\x80\xa6'
2018-08-12 15:24:15,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:05,"b'New Jersey, USA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:02,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:24:02,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:23:57,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:23:31,"b'Chicago, IL'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:23:29,b'S.F.',b'Let\xe2\x80\x99s Be Honest Jimmy Saved Kanye From Saying Someting He Would Later \xe2\x80\x9cRegret\xe2\x80\x9d. Kanye Is Still Upset At The Fact Mr\xe2\x80\xa6 https://t.co/d8VsElEEl6'
2018-08-12 15:23:24,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:23:20,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:23:08,"b'Milan, Italy'","b""#KanyeWest says he 'wasn't given a chance' to answer #JimmyKimmel's Trump question https://t.co/R9CEbSKmhL"""
2018-08-12 15:22:55,"b'Oceanside, CA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:54,b'559',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:35,"b'Paris, France'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:34,b'Htown',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:26,b'soul searching...',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:16,"b'Tampa, FL'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:22:06,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:46,b'Somewhere in the Deep South',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:41,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:34,"b'Tampa, FL'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:27,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:21,"b'Tucson, AZ'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:21:19,b'05. stigma',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:52,b'guanlin | mty \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:38,b'Where The Music Is',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:36,"b'Florida, USA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:28,"b'Houston, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:24,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:20:04,"b'Riverside, CA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:19:59,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:19:59,"b'Dubai, United Arab Emirates'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:19:40,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:19:00,b'',b'RT @headlines411: Pure comedy!!!\n#KanyeWest https://t.co/Y7N74Q2BuR'
2018-08-12 15:18:40,"b'PG,Murrland '",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:16,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:08,"b""on sehun's lap""",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:08,b'Talavera de la Reina - Madrid',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:07,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:03,"b'Curry Lighthouse, Amnesty Bay'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:18:00,"b'San Antonio, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:17:47,b'South Africa',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:17:38,b'South Africa ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:17:34,b'Bunghole',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:17:31,b'ig; antzpirone',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:16:26,b'Wherever theres technology',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:16:05,"b'Ahmadabad City, Gujarat'","b""#KanyeWest says he 'wasn't given a chance' to answer #JimmyKimmel's Trump question https://t.co/4JRkGPPvmp https://t.co/t0QKlnmfdd"""
2018-08-12 15:16:02,b'Warrensburg/STL MO',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:15:37,b'Zongo Junction ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:14:58,"b'Dallas, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:14:50,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:14:49,"b'Grand Rapids, MI'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:14:45,"b'Windsor, Ontario'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:14:03,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:49,b'Italia',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:41,b'540 \xe2\x9c\x88\xef\xb8\x8f 770',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:41,b'Anxiously waiting for results',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:36,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:35,b'Singapore',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:33,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:25,b'MIA',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:23,b'The George ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:16,b'In the middle of nowhere',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:13:01,"b'SW MO, but first MA then VT'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:12:58,b'Kimberley \xf0\x9f\x93\x8c | ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:12:23,b'South Africa',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:12:04,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:11:21,b'some where finessin ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:11:15,b'salamanca',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:11:02,b'i stan too many groups',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:10:41,b'ga l dc',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:10:38,b'',"b'RT @John_KissMyBot: Kanye West Confirmed That The Left And The News Media ARE BULLIES\n\nHe Feared Their Bullying, It Took Him 18 Months To S\xe2\x80\xa6'"
2018-08-12 15:10:29,b'dnp | marvel | t\xc3\xb8p ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:10:21,"b'Boston, MA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:10:20,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:10:13,b'fucking stratford',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:09:41,"b'Rome, GA'",b'RT @CaliDeplorable: Anyone surprised @jimmykimmel wouldn\xe2\x80\x99t give @kanyewest a chance to answer a question about whether #Trump cared about b\xe2\x80\xa6'
2018-08-12 15:09:34,"b'Iowa City, IA'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:09:30,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:09:29,"b'Mumbai, India'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:09:22,"b'Forney, Texas'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:09:03,"b'San Francisco, CA'",b'RT @NewPettyLevel: Nicki Minaj\xe2\x80\x99s \xe2\x80\x9c#CocoChanel\xe2\x80\x9d feat. #FoxyBrown is named Worst New Track on the #QueenAlbum -\xf0\x9f\x94\x95 #NickiMinaj #duppy best frie\xe2\x80\xa6'
2018-08-12 15:08:59,"b'Arlington, TX'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:08:38,b'ig: gabsgoulart',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:08:31,b'CBG | L Squad  D ROSE MVP GANG',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:08:31,"b'Cheltenham, England'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:08:12,"b'Louisville, KY'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:07:57,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:07:36,b'Somewhere in Alkebulan.',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:07:21,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:07:14,"b'\xc3\x9cT: -33.9407354,18.6172991'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:06:56,b'All dogs go to heaven ',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:06:42,b'middle earth',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:06:38,b'benin city Nigeria',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:06:26,"b'Conroe, Tx'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:56,b'Venezuela',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:53,b'Planet \xe2\x80\x9cA\xe2\x80\x9d Mass-hole',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:46,b'FL',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:39,b'do you perhaps like messi',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:37,"b'\xc3\x9cT: 7.44367,3.89893'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:29,"b'South West, England'",b'@PerezHilton I\xe2\x80\x99ve just listened to it!!!!! HE HAS DAUGHTERS AND A SON! How the fuck can he rap that????????? It\xe2\x80\x99s h\xe2\x80\xa6 https://t.co/yLBUgHxLEw'
2018-08-12 15:05:21,"b'Idk, im probably asleep though'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:05:20,"b'Thunder Bay, Ontario'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:04:52,b'dtx',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:04:37,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:04:22,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:04:18,b'FAZOLAND',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:04:10,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:03:56,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:03:39,"b'Coimbra, Portugal'",b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:03:14,b'ur Mom house',b'Which one do you think Kanye west will have sex with first? #KanyeWest #KaitlynJenner #XTCY'
2018-08-12 15:03:13,b'pnw | wwu',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:03:04,b'',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
2018-08-12 15:03:00,b'Virgang \xe2\x99\x8d\xef\xb8\x8f',b'RT @ChecoKicks: #KanyeWest tries to stand up for trump and #JimmyKimmel shuts em up with facts. \xf0\x9f\x94\xa5 https://t.co/9h1SZn9coT'
