,id,text,created_at,retweet_count,favorite_count,source,country,user_id,user_screen_name,user_name,user_created_at,user_followers_count,user_friends_count,user_location
18,1027711803118088193,Guess who is on the show tonight? https://t.co/it9QUZRxTI,2018-08-10 00:22:42,784,7779,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
19,1027576025780125696,Enlist in the #SpaceForce NOW! We’ll figure out what it is later https://t.co/jW0QP69OCH,2018-08-09 15:23:10,416,1755,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
20,1027568668379496449,Have trouble getting your kids to sleep? @ImKristenBell can help! #Frozen https://t.co/VxA6nslbdT,2018-08-09 14:53:56,189,1138,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
21,1027560956727967744,This week's “This Week in Florida” https://t.co/EYWlgTTbaf,2018-08-09 14:23:17,70,449,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
22,1027552758361022464,.@ImKristenBell gets trapped in a claw machine… https://t.co/PqZkz5tJq0,2018-08-09 13:50:43,44,446,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
23,1027539740902404097,".@RealDonaldTrump is the least racist person you will ever meet, that I can tell you https://t.co/CB2DASvJCR",2018-08-09 12:58:59,526,3288,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
24,1027529760107192325,.@ImKristenBell has a very serious medical condition… #PoolGloves https://t.co/f2Q3L3H0HA,2018-08-09 12:19:20,65,764,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
25,1027188408974696450,#NickOfferman thinks @MeganMullally looks like which celebrity after sex? https://t.co/y9TWxoqjSr,2018-08-08 13:42:55,21,418,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
26,1027176442348560384,"No child should have the phrase ""Autonomous Sensory Meridian Response” in his vocabulary... #ASMR https://t.co/A1cNaLpOCD",2018-08-08 12:55:22,119,941,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
27,1027168579458744322,The only ad that might make @RealDonaldTrump worry about climate change... https://t.co/22zfMMepjT,2018-08-08 12:24:07,1706,6227,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
28,1027001356949712896,"On Thursday night, HURRICANE KANYE strikes @JimmyKimmelLive! @KanyeWest",2018-08-08 01:19:38,2635,16184,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
29,1026900472244793344,"With my younger, softer self reading the bright and bubbly @JasonKander's new book #OutsideTheWire. A portion of th… https://t.co/Up2LHXvQbc",2018-08-07 18:38:46,329,3010,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
30,1026818127353409537,The most DRAMATIC &amp; ENERGETIC #BacheloretteFinale EVER! @BacheloretteABC @TheBKoof #TheBachelorette https://t.co/AGawT79Q7b,2018-08-07 13:11:33,92,859,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
31,1026810754488365056,Does Garrett even know Becca’s middle name? Find out! #TheBachelorette #BacheloretteFinale @BacheloretteABC… https://t.co/I5KSKw9uii,2018-08-07 12:42:15,155,1582,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
32,1026802802591297536,"I talk to Becca &amp; Garrett about their engagement, Blake, eagle-sized butterflies and more! #TheBachelorette… https://t.co/RNvuXwpSTi",2018-08-07 12:10:39,60,554,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
33,1026541437452574720,This is incredible.  I hope this makes those who believe in and follow these dim-witted old men aware of just how w… https://t.co/CwY5WoCW3c,2018-08-06 18:52:05,304,2389,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
34,1025506738080894976,"Dr. Quinn, Medicinal Marijuana Woman! #JaneSeymour https://t.co/H0FGEzQziz",2018-08-03 22:20:34,131,905,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
35,1025497798479732737,#ALF is getting a reboot and I know the perfect guy to do his voice... https://t.co/ZH1FVVqT0k,2018-08-03 21:45:02,157,838,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
36,1025490988062527493,Watch a strong woman crush watermelons with her legs. Happy #NationalWatermelonDay! @KortneyOlson @IamGuillermo https://t.co/rIviGGrak3,2018-08-03 21:17:58,96,557,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
37,1025482692396179456,Thanks to @AlexBhat for making me @InStyle for the first time in my life https://t.co/0ZM1UXayRI,2018-08-03 20:45:01,48,533,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
38,1025475348027195393,Who the hell would want Han Solo's #StarWars jacket when you can have Luke Skywalker's pants? @HamillHimself https://t.co/ETiMSzk2ON,2018-08-03 20:15:50,171,1332,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
39,1025472566809387008,"@MHarringtonReg @IAMGUILLERMO thanks for the very kind invitation Michael, but I am a vomiter",2018-08-03 20:04:46,6,1,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
40,1025207777742880769,Huey Lewis &amp; The Foo(s) https://t.co/o5VRleSvv5,2018-08-03 02:32:36,1177,17357,Twitter for iPhone,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
41,1025068459539873792,Dear #Seattle - please join your greatest sports heroes to help our real heroes - 8/11 - info HERE https://t.co/n45QHIj4FJ,2018-08-02 17:19:00,34,200,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
42,1025025276323889152,It’s true! @RealDonaldTrump lies a LOT! https://t.co/tAmV7cfSdM,2018-08-02 14:27:24,1460,7825,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
43,1025016395015249920,BREAKING NEWS! It’s #August! https://t.co/bbPqIc14tC,2018-08-02 13:52:07,214,1093,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
44,1025007779788931072,Rest in Peace @MrMet https://t.co/MyORoITiyQ,2018-08-02 13:17:53,228,889,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
45,1025000013359804416,"My sense of direction is so bad, my 4-year-old had to give me directions… https://t.co/4vSs3DzIpt",2018-08-02 12:47:01,59,940,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
46,1024991767999864841,I figured out what a #Smocking Gun is! @RealDonaldTrump #Scrabull @IamGuillermo https://t.co/gyxTjxPIQH,2018-08-02 12:14:15,193,1088,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
47,1024663130197057536,Bigfoot porn is real and having a moment... #BigfootErotica https://t.co/jeMhAwTfNX,2018-08-01 14:28:22,69,536,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
48,1024655288782139392,"North Korea might still be a nuclear threat, but at least Kim Jong-un is a @Drake fan... #InMyFeelingsChallenge https://t.co/I4AHKQ0URF",2018-08-01 13:57:12,94,582,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
49,1024646957497610241,A #MakeupTutorial from my 7 year old goddaughter Franki https://t.co/5h79i8AArt,2018-08-01 13:24:06,85,847,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
50,1024627118460690432,A chat with former @WhiteHouse Press Secretary @SeanSpicer... https://t.co/x1qBBhBLqm,2018-08-01 12:05:16,36,300,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
51,1024293553130766336,My chat with a guy who got hit by a car... #InMyFeelings #Fail @Drake https://t.co/bvvQwFvlRZ,2018-07-31 13:59:48,248,985,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
52,1024284932875608064,.@RealDonaldTrump claims to be more popular than Abe Lincoln… we put it to the test https://t.co/eEiJBzDZgF,2018-07-31 13:25:32,386,2377,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
53,1024277242812104705,.@RudyGiuliani flip-flops on @MichaelCohen212 &amp; collusion… #rabies https://t.co/C7ZHDsjNFA,2018-07-31 12:54:59,108,554,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
54,1024268593054142464,.@KimKardashian West was nude when @RealDonaldTrump called https://t.co/ic19TMRXdF,2018-07-31 12:20:37,132,1040,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
55,1024044873500901376,@hwinkler4real It absolutely does - it is one of the best comedies of all-time,2018-07-30 21:31:38,21,666,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
56,1024043818981576704,This is just unbelievably unbelievable.  I love this show. @SachaBaronCohen https://t.co/jiykDMRvtM,2018-07-30 21:27:26,340,3208,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
57,1023691619470635009,"I am proud to know these swarthy men, who traveled from near and far to work all weekend preparing two incredible m… https://t.co/6F5lZGOn1Q",2018-07-29 22:07:56,287,4405,Instagram,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
58,1022937839598592000,Yehya reviews #MissionImpossible - Fallout... https://t.co/p2zbJAA6ib,2018-07-27 20:12:40,80,486,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
59,1022929397978808320,Tiny Fingers Records presents: @RealDonaldTrump On Tape - The Complete Collection... #TrumpTapes https://t.co/uKjSKEsKx8,2018-07-27 19:39:08,526,2648,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
60,1022922687021178881,happy birthday to the magical ageless being known as @TheNormanLear,2018-07-27 19:12:28,49,841,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
61,1022916469032513537,"Throwing ""prizes"" from the roof in a new edition of our most dangerous game #YouCatchItYouKeepIt with @IamGuillermo… https://t.co/XLy8r7WnxI",2018-07-27 18:47:45,38,351,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
62,1022490872137506816,The Roastmaster General @RealJeffreyRoss teaches kids to roast each other... #RoastBattle #BruceWillisRoast https://t.co/vrCxNGy0I3,2018-07-26 14:36:35,124,632,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
63,1022477380613431296,"Drug dealers, mobsters &amp; @RealDonaldTrump... #TrumpTapes https://t.co/2gBx1FIldw",2018-07-26 13:42:58,244,1153,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
64,1022468074190979073,.@RealDonaldTrump beefs up security at his Hollywood #WalkOfFame star after someone chopped it up with a pickaxe... https://t.co/IUNN23lqyR,2018-07-26 13:06:00,718,4273,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
65,1022459945650769920,I had a strange moment with a stranger last night on Hollywood Blvd. #Beirut https://t.co/Xf18LMQC6j,2018-07-26 12:33:42,153,1198,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
66,1022101559939751937,.@IamGuillermo models the jumpsuit the internet loves #CassiesCorner https://t.co/epzHUiSgza,2018-07-25 12:49:36,98,763,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
67,1022091084355104769,This might be the messiest office in the world @IamMattPaxton #Hoarders https://t.co/MYKilA5y0Z,2018-07-25 12:07:58,172,1258,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
68,1021773334806065154,Here we go again! Yehya’s review of #MammaMia2 https://t.co/OQIxC85sCg,2018-07-24 15:05:21,91,569,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
69,1021761514951213056,Justin Theroux makes quiche and crops tops with the @QueerEye guys! @JVN @TanFrance @Antoni #QueerEye https://t.co/EFZxNM84bf,2018-07-24 14:18:23,134,1360,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
70,1021753560663388160,LISTEN HERE: Never-before-heard audio from the Trump/Cohen recording https://t.co/puaEhB1TA1,2018-07-24 13:46:46,175,793,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
71,1021746009871867904,The most dramatic elimination on #TheBachelorette ever! @BacheloretteABC #FantasySuite https://t.co/2WqUPDOazC,2018-07-24 13:16:46,54,411,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
72,1021738601028116481,My EXCLUSIVE interview with @RealDonaldTrump’s thumbs… https://t.co/l3m3ypmoKO,2018-07-24 12:47:20,333,1701,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
73,1021730019205251072,Pedestrians lie about being high in a NEW #HighWitnessNews… https://t.co/If68vVS11u,2018-07-24 12:13:14,152,802,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
74,1021536027045851136,@ikebarinholtz @mollymcnearney I'll send you the info to sign up for my summer pancake camp,2018-07-23 23:22:22,3,117,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
75,1020866925574828035,Reading the great writer @thejgold was one of the best things about living in Los Angeles.  This is a serious loss,2018-07-22 03:03:36,187,2084,Twitter for iPhone,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
76,1020405252049158144,.@JimGaffigan's wife wrote MRI jokes while preparing for brain surgery... https://t.co/QIiXqLTgqJ,2018-07-20 20:29:04,117,1068,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
77,1020396335248240640,#Madden19 cover star Antonio Brown with two little intruders... #DWTS #TomBrady #ESPYs @AB84 @Steelers https://t.co/zNFjwZj3BH,2018-07-20 19:53:39,628,2796,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
78,1020386536875937792,".@JimGaffigan talks about kids, traveling &amp; “reviews"" of the Anne Frank House... https://t.co/AsMe784Z0z",2018-07-20 19:14:42,59,523,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
79,1020378084552290304,Can you spot the real New Yorkers in Times Square? @TheCousinSal #NewYorkerOrNot https://t.co/fTzyErUwm7,2018-07-20 18:41:07,35,362,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
80,1020368087797776384,Jon Stewart EXPOSED as the Incredible Hulk... #ComicCon https://t.co/3aKAESkL89,2018-07-20 18:01:24,131,998,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
81,1020352026373263361,"Written by Republican Congressman Will Hurd ""Trump Is Being Manipulated by Putin. What Should We Do?"" https://t.co/YJ8tpPKOjF",2018-07-20 16:57:34,639,2558,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
82,1020081333802971136,@thekillers oh my GOD,2018-07-19 23:01:56,31,578,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
83,1019987647224164354,Don't let foreign mining companies spoil Montana's pristine Smith River - petition here https://t.co/1fshN81VmG @americanrivers,2018-07-19 16:49:40,176,691,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
84,1019960121064009728,A 3rd grader with a very special birthday tribute to @VinDiesel!  #HappyBirthday https://t.co/ttXsGHhTeA,2018-07-19 15:00:17,50,326,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
85,1019952896933163008,.@RealDonaldTrump got some major shade from the Queen… https://t.co/TSg1z7JTzK,2018-07-19 14:31:35,260,1726,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
86,1019932854707367937,"If you suffer from “Trump Derangement Syndrome,” we can help @RealDonaldTrump https://t.co/ucges1kMhp",2018-07-19 13:11:56,1699,6634,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
87,1019925261167366145,Be cool AND safe with a new viral challenge from me &amp; @TyDollaSign! #TheLightChallenge #SafetyFirst #InMyFeelings… https://t.co/NgTM5DBy6I,2018-07-19 12:41:46,296,1247,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
88,1019917365599907840,Did @MagicJohnson seek LaVar Ball’s permission before bringing @KingJames to the #Lakers? https://t.co/90IAwdxL5a,2018-07-19 12:10:23,27,221,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
89,1019605973533589505,"I had the pleasure of being interviewed by the great @BobNewhart for his new @Audible_com Original series, ""Hi Bob!… https://t.co/7bNvgPBIPD",2018-07-18 15:33:02,98,1347,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
90,1019590009471418368,"In retrospect, we should've known Russian spies would infiltrate the @NRA... #MariaButina https://t.co/DaLlo7oweT",2018-07-18 14:29:35,175,879,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
91,1019577272196448257,.@FoxNews may be a tiny bit hypocritical when it comes to @RealDonaldTrump vs @BarackObama #Putin https://t.co/nYBWQsSyte,2018-07-18 13:38:59,894,3279,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
92,1019558629165314053,#Wouldnt it be nice if @RealDonaldTrump didn't think we were idiots? https://t.co/ene15aovuM,2018-07-18 12:24:54,3455,17413,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
93,1019303222937128960,correction: TODAY is the strangest day of the Trump era #wouldorwouldnt? https://t.co/I9pcom75ov,2018-07-17 19:30:00,673,5358,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
94,1019200830333861888,Blake’s mom has CRAZY familiar eyes… #TheBachelorette @BacheloretteABC https://t.co/Zz05V7RCe8,2018-07-17 12:43:08,37,412,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
95,1019192610500382720,Maybe the strangest of all the 542 days of @RealDonaldTrump’s reign of error… #TrumpPutinSummit https://t.co/wZjL7MQAj8,2018-07-17 12:10:28,2530,11585,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
96,1018703591001841664,I'm not sure how I could possibly say no to this. https://t.co/N22360Uiw8,2018-07-16 03:47:17,127,2485,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
97,1018701563680866304,congratulations to @SachaBaronCohen for reminding us (hilariously) of how very very very stupid we are.  That was j… https://t.co/2Juc2yzKwF,2018-07-16 03:39:13,1784,15490,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
98,1017788925727858688,A testy day of testimony on Capitol Hill... #StrzokHearing https://t.co/ZxMSwTI2Sf,2018-07-13 15:12:44,142,724,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
99,1017781001311797250,We asked pedestrians to name ANY country on a map. It didn't go well... https://t.co/vw7yzS0JgF,2018-07-13 14:41:14,3065,8707,Media Studio,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
100,1017488150266982400,WOW!  What an incredible gift to give. @ChildrensLA will do so many great things thanks to this great person https://t.co/4ikqUZeDl9,2018-07-12 19:17:33,757,10155,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
101,1017457077604585473,This is not the initiation ceremony for a religious cult. My #Emmy-nominated friend @AnthonyAnderson @ArnettWill &amp;… https://t.co/PL6eJCCxrN,2018-07-12 17:14:05,37,371,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
102,1017438465498087424,"@kerpen Nope goofy, lies are your currency.  This story was corrected after we taped our show yesterday. https://t.co/LjP3CclB5y",2018-07-12 16:00:07,6,64,Twitter Web Client,,26053643,jimmykimmel,Jimmy Kimmel,2009-03-23 18:05:56,11398250,600,Los Angeles
